Probe_ID	Gene_symbol	Ensembl_ID	Cytoband	Genomic_location_hg18	chromosome_name_hg18	start_position_hg18	end_position_hg18	Synonyms_0	Gene.Chosen	Genomic_location_hg19	chromosome_name_hg19	start_position_hg19	end_position_hg19	Genomic_location_hg38	chromosome_name_hg38	start_position_hg38	end_position_hg38	strand	Alias	gencode_seqnames_hg19	gencode_seqnames_hg38	gencode_start_hg19	gencode_start_hg38	gencode_end_hg19	gencode_end_hg38	Cytoband_hg19	Cytoband_hg38	Source
ILMN_1661002	RFWD2	ENSG00000143207	1q25.1b-q25.2a	chr1:174180710:174180759:-	1	174180710	174180759	RP11-318C24.3; FLJ10416; COP1; RNF200	YES	chr1:175914087:175914136:-	1	175914087	175914136	1:175944951:175945000:-	1	175944951	175945000	-	COP1	chr1	chr1	175913967	175944831	176176629	176207493	1q25	1q25	iC10
ILMN_1811373	FAM20B	ENSG00000116199	1q25.2c	chr1:177311990:177312039:+	1	177311990	177312039		YES	chr1:179045367:179045416:+	1	179045367	179045416	1:179076232:179076281:+	1	179076232	179076281	+	NA	chr1	chr1	178994939	179025804	179045697	179076562	1q25	1q25	iC10
ILMN_1729318	TOR1AIP1	ENSG00000143337	1q25.2c	chr1:178155166:178155215:+	1	178155166	178155215	NA	NO	chr1:179888543:179888592:+	1	179888543	179888592	1:179919408:179919457:+	1	179919408	179919457	+	NA	chr1	chr1	179851177	179882042	179894135	179925000	1q25	1q25	iC10
ILMN_2141941	TOR1AIP1	ENSG00000143337	1q25.2c	chr1:178155487:178155536:+	1	178155487	178155536	MGC3413; DKFZP586G011; RP11-533E19.1; FLJ13142; LAP1B	YES	chr1:179888864:179888913:+	1	179888864	179888913	1:179919729:179919778:+	1	179919729	179919778	+	NA	chr1	chr1	179851177	179882042	179894135	179925000	1q25	1q25	iC10
ILMN_1742400	CEP350	ENSG00000135837	1q25.2c	chr1:178348717:178348766:+	1	178348717	178348766	KIAA0480; CAP350; gm133; FLJ44058; FLJ38282; RP11-502H18.1	YES	chr1:180082094:180082143:+	1	180082094	180082143	1:180112959:180113008:+	1	180112959	180113008	+	NA	chr1	chr1	179923873	179954738	180084015	180114880	1q25	1q25	iC10
ILMN_1684271	ACBD6	ENSG00000135847	1q25.2c-q25.3a	chr1:178524160:178524209:-	1	178524160	178524209	MGC2404	YES	chr1:180257537:180257586:-	1	180257537	180257586	1:180288402:180288451:-	1	180288402	180288451	-	NA	chr1	chr1	180238788	180269653	180472089	180502954	1q25	1q25	iC10
ILMN_2157951	STX6	ENSG00000135823	1q25.3a	chr1:179208988:179209037:-	1	179208988	179209037		YES	chr1:180942365:180942414:-	1	180942365	180942414	1:180973229:180973278:-	1	180973229	180973278	-	NA	chr1	chr1	180941848	180972712	180992257	181023121	1q25	1q25	iC10
ILMN_1777915	STX6	ENSG00000135823	1q25.3a	chr1:179209253:179209302:-	1	179209253	179209302	NA	NO	chr1:180942630:180942679:-	1	180942630	180942679	1:180973494:180973543:-	1	180973494	180973543	-	NA	chr1	chr1	180941848	180972712	180992257	181023121	1q25	1q25	iC10
ILMN_1734486	TSEN15	ENSG00000198860	1q25.3e	chr1:182309643:182309692:+	1	182309643	182309692	sen15	YES	chr1:184043020:184043069:+	1	184043020	184043069	1:184073886:184073935:+	1	184073886	184073935	+	NA	chr1	chr1	184020785	184051651	184093112	184123978	1q25	1q25	iC10
ILMN_1665300	C1orf25	ENSG00000121486	1q25.3g	chr1:183355856:183355905:-	1	183355856	183355905	MST070; bG120K12.3; MSTP070; MGC25112; MGC57134 ;TRMT1L	YES	chr1:185089233:185089282:-	1	185089233	185089282	1:185120101:185120150:-	1	185120101	185120150	-	TRMT1L	chr1	chr1	185087230	185118098	185126204	185157072	1q25	1q25	iC10
ILMN_1730999	TPR	ENSG00000047410	1q31.1a	chr1:184553237:184553286:-	1	184553237	184553286		YES	chr1:186286614:186286663:-	1	186286614	186286663	1:186317482:186317531:-	1	186317482	186317531	-	NA	chr1	chr1	186280784	186311652	186344825	186375693	1q31	1q31	iC10
ILMN_2311518	TROVE2	ENSG00000116747	1q31.2b	chr1:191318407:191318456:+	1	191318407	191318456	NA	NO	chr1:193051784:193051833:+	1	193051784	193051833	1:193082654:193082703:+	1	193082654	193082703	+	NA	chr1	chr1	193028552	193059422	193060907	193091777	1q31	1q31	iC10
ILMN_2241775	TROVE2	ENSG00000116747	1q31.2b	chr1:191327438:191327487:+	1	191327438	191327487	SSA2; RO60	YES	chr1:193060815:193060864:+	1	193060815	193060864	1:193091685:193091734:+	1	193091685	193091734	+	NA	chr1	chr1	193028552	193059422	193060907	193091777	1q31	1q31	iC10
ILMN_1661189	ZBTB41	ENSG00000177888	1q31.3c	chr1:195391631:195391680:-	1	195391631	195391680	DKFZp686C06120; FLJ36199; FRBZ1; RP11-469L3.1	YES	chr1:197125008:197125057:-	1	197125008	197125057	1:197155878:197155927:-	1	197155878	197155927	-	NA	chr1	chr1	197122810	197153680	197169672	197200542	1q31	1q31	iC10
ILMN_1748077	AM393546	ENSG00000118197	1q32.1b	chr1:198880145:198880194:-	1	198880145	198880194	ZNHIT5; DKFZP564B1023; RP11-92G12.2 ;DDX59	YES	chr1:200613522:200613571:-	1	200613522	200613571	1:200644394:200644443:-	1	200644394	200644443	-	DDX59	chr1	chr1	200593024	200623896	200639097	200669969	1q32	1q32	iC10
ILMN_1686748	TMEM9	ENSG00000116857	1q32.1b	chr1:199370756:199370805:-	1	199370756	199370805	TMEM9A	YES	chr1:201104133:201104182:-	1	201104133	201104182	1:201135005:201135054:-	1	201135005	201135054	-	NA	chr1	chr1	201103900	201134772	201140702	201171574	1q32	1q32	iC10
ILMN_1723117	IPO9	ENSG00000198700	1q32.1c	chr1:200110904:200110953:+	1	200110904	200110953	DKFZp761M1547; FLJ10402; Imp9	YES	chr1:201844281:201844330:+	1	201844281	201844330	1:201875153:201875202:+	1	201875153	201875202	+	NA	chr1	chr1	201798269	201829141	201853422	201884294	1q32	1q32	iC10
ILMN_1755727	KDM5B	ENSG00000117139	1q32.1d	chr1:200963342:200963391:-	1	200963342	200963391	FLJ23670; FLJ12491; RBBP2H1A; KDM5B; PLU-1; FLJ12459; FLJ10538; FLJ16281; PUT1	YES	chr1:202696719:202696768:-	1	202696719	202696768	1:202727591:202727640:-	1	202727591	202727640	-	NA	chr1	chr1	202693623	202724495	202778598	202809470	1q32	1q32	iC10
ILMN_2164081	KLHL12	ENSG00000117153	1q32.1d	chr1:201127194:201127243:-	1	201127194	201127243	NA	NO	chr1:202860571:202860620:-	1	202860571	202860620	1:202891443:202891492:-	1	202891443	202891492	-	NA	chr1	chr1	202860228	202891100	202897764	202928636	1q32	1q32	iC10
ILMN_1676075	KLHL12	ENSG00000117153	1q32.1d	chr1:201127372:201127421:-	1	201127372	201127421	DKIR; C3IP1; FLJ27152	YES	chr1:202860749:202860798:-	1	202860749	202860798	1:202891621:202891670:-	1	202891621	202891670	-	NA	chr1	chr1	202860228	202891100	202897764	202928636	1q32	1q32	iC10
ILMN_2096322	ADIPOR1	ENSG00000159346	1q32.1d	chr1:201176907:201176956:-	1	201176907	201176956	TESBP1A; CGI45; ACDCR1; CGI-45; PAQR1; FLJ42464; FLJ25385	YES	chr1:202910284:202910333:-	1	202910284	202910333	1:202941156:202941205:-	1	202941156	202941205	-	NA	chr1	chr1	202909951	202940823	202927700	202958572	1q32	1q32	iC10
ILMN_1688322	ADIPOR1	ENSG00000159346	1q32.1d	chr1:201177054:201177103:-	1	201177054	201177103	NA	NO	chr1:202910431:202910480:-	1	202910431	202910480	1:202941303:202941352:-	1	202941303	202941352	-	NA	chr1	chr1	202909951	202940823	202927700	202958572	1q32	1q32	iC10
ILMN_1696532	RBBP5	ENSG00000117222	1q32.1f-q32.1g	chr1:203322613:203322662:-	1	203322613	203322662	RBQ3; SWD1	YES	chr1:205055990:205056039:-	1	205055990	205056039	1:205086862:205086911:-	1	205086862	205086911	-	NA	chr1	chr1	205055270	205086142	205091143	205122015	1q32	1q32	iC10
ILMN_1779600	DSTYK	ENSG00000133059	1q32.1g	chr1:203383987:203384036:-	1	203383987	203384036	RIP5; DustyPK; HDCMD38P; KIAA0472	YES	chr1:205117364:205117413:-	1	205117364	205117413	1:205148236:205148285:-	1	205148236	205148285	-	NA	chr1	chr1	205111633	205142505	205180694	205211566	1q32	1q32	iC10
ILMN_2307740	CD46	ENSG00000117335	1q32.2a	chr1:206034699:206034748:+	1	206034699	206034748	TLX; TRA2.10; MGC26544; MIC10; MCP	YES	chr1:207968076:207968125:+	1	207968076	207968125	1:207794731:207794780:+	1	207794731	207794780	+	NA	chr1	chr1	207925402	207752057	207968858	207795513	1q32	1q32	iC10
ILMN_1682095	RCOR3	ENSG00000117625	1q32.2c-q32.3a	chr1:209555720:209555769:+	1	209555720	209555769	FLJ10876; RP11-318L16.1; FLJ16298	YES	chr1:211489097:211489146:+	1	211489097	211489146	1:211315755:211315804:+	1	211315755	211315804	+	NA	chr1	chr1	211431719	211258377	211489727	211316385	1q32	1q32	iC10
ILMN_2142554	NENF	ENSG00000117691	1q32.3b	chr1:210685989:210686038:+	1	210685989	210686038	SPUF; SCIRP10; CIR2	YES	chr1:212619366:212619415:+	1	212619366	212619415	1:212446024:212446073:+	1	212446024	212446073	+	NA	chr1	chr1	212606229	212432887	212619721	212446379	1q32	1q32	iC10
ILMN_1736340	ANGEL2	ENSG00000174606	1q32.3c	chr1:211232455:211232504:-	1	211232455	211232504	FLJ12793; KIAA0759L	YES	chr1:213165832:213165881:-	1	213165832	213165881	1:212992490:212992539:-	1	212992490	212992539	-	NA	chr1	chr1	213165524	212992182	213189168	213015826	1q32	1q32	iC10
ILMN_1661000	RPK118	ENSG00000136643	1q32.3c-q32.3d	chr1:211512647:211512696:+	1	211512647	211512696	RPK118; humS6PKh1 ;RPS6KC1	YES	chr1:213446024:213446073:+	1	213446024	213446073	1:213272681:213272730:+	1	213272681	213272730	+	RPS6KC1	chr1	chr1	213224575	213051233	213448116	213274773	1q32	1q32	iC10
ILMN_2134555	KCTD3	ENSG00000136636	1q41a	chr1:213861326:213861375:+	1	213861326	213861375	MGC43935; NY-REN-45	YES	chr1:215794703:215794752:+	1	215794703	215794752	1:215621361:215621410:+	1	215621361	215621410	+	NA	chr1	chr1	215740735	215567392	215795149	215621807	1q41	1q41	iC10
ILMN_1685661	RRP15	ENSG00000067533	1q41c	chr1:216571290:216571339:+	1	216571290	216571339	KIAA0507; CGI-115; MGC22291	YES	chr1:218504667:218504716:+	1	218504667	218504716	1:218331325:218331374:+	1	218331325	218331374	+	NA	chr1	chr1	218458629	218285287	218511325	218337983	1q41	1q41	iC10
ILMN_2142117	LYPLAL1	ENSG00000143353	1q41c	chr1:217450594:217450612:+,chr1:217451457:217451487:+	1	217450594	217450612	KIAA1238	YES	chr1:219383971:219383989:+	1	219383971	219383989	1:219210629:219210647:+	1	219210629	219210647	+	NA	chr1	chr1	219347186	219173844	219386207	219212865	1q41	1q41	iC10
ILMN_1783695	EPRS	ENSG00000136628	1q41d	chr1:218208750:218208799:-	1	218208750	218208799	QPRS; EARS; PARS; PIG32; QARS; DKFZp313B047	YES	chr1:220142127:220142176:-	1	220142127	220142176	1:219968785:219968834:-	1	219968785	219968834	-	NA	chr1	chr1	220141943	219968601	220220000	220046658	1q41	1q41	iC10
ILMN_1712718	BPNT1	ENSG00000162813	1q41d	chr1:218298840:218298889:-	1	218298840	218298889	PIP	YES	chr1:220232217:220232266:-	1	220232217	220232266	1:220058875:220058924:-	1	220058875	220058924	-	NA	chr1	chr1	220230824	220057482	220263804	220090462	1q41	1q41	iC10
ILMN_1671207	IARS2	ENSG00000067704	1q41d	chr1:218387544:218387593:+	1	218387544	218387593	FLJ10326	YES	chr1:220320921:220320970:+	1	220320921	220320970	1:220147579:220147628:+	1	220147579	220147628	+	NA	chr1	chr1	220267444	220094102	220321383	220148041	1q41	1q41	iC10
ILMN_1812776	FBXO28	ENSG00000143756	1q42.11a-q42.11b	chr1:222413306:222413355:+	1	222413306	222413355	NA	NO	chr1:224346683:224346732:+	1	224346683	224346732	1:224158981:224159030:+	1	224158981	224159030	+	NA	chr1	chr1	224301789	224114087	224349749	224162047	1q42	1q42	iC10
ILMN_2045911	FBXO28	ENSG00000143756	1q42.11a-q42.11b	chr1:222413630:222413679:+	1	222413630	222413679	FLJ10766; KIAA0483; Fbx28	YES	chr1:224347007:224347056:+	1	224347007	224347056	1:224159305:224159354:+	1	224159305	224159354	+	NA	chr1	chr1	224301789	224114087	224349749	224162047	1q42	1q42	iC10
ILMN_1719343	WDR26	ENSG00000162923	1q42.11b	chr1:222640169:222640218:-	1	222640169	222640218	FLJ21016; MIP2; CDW2	YES	chr1:224573546:224573595:-	1	224573546	224573595	1:224385844:224385893:-	1	224385844	224385893	-	NA	chr1	chr1	224572845	224385143	224624735	224437033	1q42	1q42	iC10
ILMN_1808568	PYCR2	ENSG00000143811	1q42.12c	chr1:224174537:224174586:-	1	224174537	224174586	P5CR2	YES	chr1:226107914:226107963:-	1	226107914	226107963	1:225920214:225920263:-	1	225920214	225920263	-	NA	chr1	chr1	226107577	225919877	226112040	225924340	1q42	1q42	iC10
ILMN_1699015	H3F3A	ENSG00000163041	1q42.12c	chr1:224318682:224318731:+	1	224318682	224318731	NA	NO	chr1:226252059:226252108:+	1	226252059	226252108	1:226064358:226064407:+	1	226064358	226064407	+	NA	chr1	chr1	226249552	226061851	226259702	226072001	1q42	1q42	iC10
ILMN_2106331	H3F3A	ENSG00000163041	1q42.12c	chr1:224318799:224318803:+,chr1:224319980:224320024:+	1	224318799	224318803	MGC87783; H3.3A; H3F3; MGC87782	YES	chr1:226252176:226252180:+	1	226252176	226252180	1:226064475:226064479:+	1	226064475	226064479	+	NA	chr1	chr1	226249552	226061851	226259702	226072001	1q42	1q42	iC10
ILMN_1665945	ACBD3	ENSG00000182827	1q42.12c	chr1:224399383:224399432:-	1	224399383	224399432	GOLPH1; PAP7; GOCAP1; GCP60	YES	chr1:226332760:226332809:-	1	226332760	226332809	1:226145059:226145108:-	1	226145059	226145108	-	NA	chr1	chr1	226332380	226144679	226374431	226186730	1q42	1q42	iC10
ILMN_2404512	PSEN2	ENSG00000143801	1q42.13a	chr1:225149910:225149959:+	1	225149910	225149959	AD3L; STM2; PS2; AD4	YES	chr1:227083287:227083336:+	1	227083287	227083336	1:226895586:226895635:+	1	226895586	226895635	+	NA	chr1	chr1	227057885	226870184	227083806	226896105	1q42	1q42	iC10
ILMN_1714417	PSEN2	ENSG00000143801	1q42.13a	chr1:225150240:225150289:+	1	225150240	225150289	NA	NO	chr1:227083617:227083666:+	1	227083617	227083666	1:226895916:226895965:+	1	226895916	226895965	+	NA	chr1	chr1	227057885	226870184	227083806	226896105	1q42	1q42	iC10
ILMN_1797566	SNAP47	ENSG00000143740	1q42.13b	chr1:226035224:226035273:+	1	226035224	226035273	DKFZp686M10160; FLJ12517; IMAGE3451454; SVAP1; SNAP-47	YES	chr1:227968601:227968650:+	1	227968601	227968650	1:227780900:227780949:+	1	227780900	227780949	+	NA	chr1	chr1	227916240	227728539	227968932	227781231	1q42	1q42	iC10
ILMN_1802203	ARF1	ENSG00000143761	1q42.13c	chr1:226353219:226353268:+	1	226353219	226353268		YES	chr1:228286596:228286645:+	1	228286596	228286645	1:228098895:228098944:+	1	228098895	228098944	+	NA	chr1	chr1	228270361	228082660	228286913	228099212	1q42	1q42	iC10
ILMN_1790202	C1orf35	ENSG00000143793	1q42.13c	chr1:226355300:226355349:-	1	226355300	226355349	MMTAG2; MGC4174	YES	chr1:228288677:228288726:-	1	228288677	228288726	1:228100976:228101025:-	1	228100976	228101025	-	NA	chr1	chr1	228288427	228100726	228293112	228105411	1q42	1q42	iC10
ILMN_2348090	MRPL55	ENSG00000162910	1q42.13c	chr1:226361125:226361174:-	1	226361125	226361174	NA	NO	chr1:228294502:228294551:-	1	228294502	228294551	1:228106801:228106850:-	1	228106801	228106850	-	NA	chr1	chr1	228294380	228106679	228297013	228109312	1q42	1q42	iC10
ILMN_1813817	MRPL55	ENSG00000162910	1q42.13c	chr1:226362040:226362089:-	1	226362040	226362089	DKFZp686D1387; PRO19675; MGC61802; AAVG5835	YES	chr1:228295417:228295466:-	1	228295417	228295466	1:228107716:228107765:-	1	228107716	228107765	-	NA	chr1	chr1	228294380	228106679	228297013	228109312	1q42	1q42	iC10
ILMN_1718619	TRIM11	ENSG00000154370	1q42.13c	chr1:226648139:226648188:-	1	226648139	226648188	RNF92; BIA1	YES	chr1:228581516:228581565:-	1	228581516	228581565	1:228393815:228393864:-	1	228393815	228393864	-	NA	chr1	chr1	228581374	228393673	228594541	228406840	1q42	1q42	iC10
ILMN_1677824	RAB4A	ENSG00000213029	1q42.13d	chr1:227506844:227506893:+	1	227506844	227506893	RAB4	YES	chr1:229440221:229440270:+	1	229440221	229440270	1:229304474:229304523:+	1	229304474	229304523	+	NA	chr1	chr1	229406809	229271062	229441641	229305894	1q42	1q42	iC10
ILMN_1776993	COG2	ENSG00000135775	1q42.2a	chr1:228896195:228896244:+	1	228896195	228896244	LDLC	YES	chr1:230829572:230829621:+	1	230829572	230829621	1:230693826:230693875:+	1	230693826	230693875	+	NA	chr1	chr1	230778235	230642489	230829728	230693982	1q42	1q42	iC10
ILMN_1745573	TTC13	ENSG00000143643	1q42.2a	chr1:229109017:229109066:-	1	229109017	229109066	FLJ22584	YES	chr1:231042394:231042443:-	1	231042394	231042443	1:230906648:230906697:-	1	230906648	230906697	-	NA	chr1	chr1	231041989	230906243	231114621	230978875	1q42	1q42	iC10
ILMN_1800935	ARV1	ENSG00000173409	1q42.2a	chr1:229202656:229202705:+	1	229202656	229202705		YES	chr1:231136033:231136082:+	1	231136033	231136082	1:231000287:231000336:+	1	231000287	231000336	+	NA	chr1	chr1	231114727	230978981	231136341	231000595	1q42	1q42	iC10
ILMN_1805474	C1orf131	ENSG00000143633	1q42.2a	chr1:229426453:229426502:-	1	229426453	229426502	DKFZp547B1713	YES	chr1:231359830:231359879:-	1	231359830	231359879	1:231224084:231224133:-	1	231224084	231224133	-	NA	chr1	chr1	231359509	231223763	231376933	231241187	1q42	1q42	iC10
ILMN_1699859	GNPAT	ENSG00000116906	1q42.2a	chr1:229477811:229477860:+	1	229477811	229477860	DAP-AT; DAPAT; DHAPAT	YES	chr1:231411188:231411237:+	1	231411188	231411237	1:231275442:231275491:+	1	231275442	231275491	+	NA	chr1	chr1	231376953	231241207	231413719	231277973	1q42	1q42	iC10
ILMN_2371470	C1orf124	ENSG00000010072	1q42.2a	chr1:229555436:229555485:+	1	229555436	229555485	NA ;SPRTN	NO	chr1:231488813:231488862:+	1	231488813	231488862	1:231353067:231353116:+	1	231353067	231353116	+	SPRTN	chr1	chr1	231472850	231337104	231490769	231355023	1q42	1q42	iC10
ILMN_1655485	C1orf124	ENSG00000010072	1q42.2a	chr1:229555914:229555963:+	1	229555914	229555963	DKFZP547N043; PRO4323; DDDL1880; dJ876B10.3; RP5-876B10.3 ;SPRTN	YES	chr1:231489291:231489340:+	1	231489291	231489340	1:231353545:231353594:+	1	231353545	231353594	+	SPRTN	chr1	chr1	231472850	231337104	231490769	231355023	1q42	1q42	iC10
ILMN_1657446	C1orf57	ENSG00000135778	1q42.2b	chr1:231180561:231180610:+	1	231180561	231180610	RP4-659I19.2; RP4-678E16.2; MGC13186; FLJ11383 ;NTPCR	YES	chr1:233113938:233113987:+	1	233113938	233113987	1:232978192:232978241:+	1	232978192	232978241	+	NTPCR	chr1	chr1	233086351	232950605	233119628	232983882	1q42	1q42	iC10
ILMN_1692276	GGPS1	ENSG00000152904	1q42.3b	chr1:233572618:233572667:+	1	233572618	233572667	NA	NO	chr1:235505995:235506044:+	1	235505995	235506044	1:235342680:235342729:+	1	235342680	235342729	+	NA	chr1	chr1	235490665	235327350	235507847	235344532	1q42	1q42	iC10
ILMN_2346856	GGPS1	ENSG00000152904	1q42.3b	chr1:233573848:233573897:+	1	233573848	233573897	GGPPS1; GGPPS	YES	chr1:235507225:235507274:+	1	235507225	235507274	1:235343910:235343959:+	1	235343910	235343959	+	NA	chr1	chr1	235490665	235327350	235507847	235344532	1q42	1q42	iC10
ILMN_2359014	TBCE	ENSG00000116957	1q42.3b-q42.3c	chr1:233667313:233667362:+	1	233667313	233667362	KCS; KCS1; pac2; HRD	YES	chr1:235600690:235600739:+	1	235600690	235600739	1:235437375:235437424:+	1	235437375	235437424	+	NA	chr1	chr1	235511280	235347965	235614011.5	235450697.5	1q42	1q42	iC10
ILMN_1725183	TBCE	ENSG00000116957	1q42.3b-q42.3c	chr1:233678340:233678378:+,chr1:233678608:233678618:+	1	233678340	233678378	NA	NO	chr1:235611717:235611755:+	1	235611717	235611755	1:235448402:235448440:+	1	235448402	235448440	+	NA	chr1	chr1	235511280	235347965	235614011.5	235450697.5	1q42	1q42	iC10
ILMN_1728802	SDCCAG8	ENSG00000054282	1q43f-q44a	chr1:241608746:241608788:+,chr1:241645627:241645633:+	1	241608746	241608788	NY-CO-8; CCCAP; HSPC085	YES	chr1:243542123:243542165:+	1	243542123	243542165	1:243378821:243378863:+	1	243378821	243378863	+	NA	chr1	chr1	243419336	243256034	243663394	243500092	1q43	1q43-1q44	iC10
ILMN_2092664	ADSS	ENSG00000035687	1q44b	chr1:242638641:242638690:-	1	242638641	242638690	ADEH; MGC20404	YES	chr1:244572018:244572067:-	1	244572018	244572067	1:244408716:244408765:-	1	244408716	244408765	-	NA	chr1	chr1	244571796	244408494	244615436	244452134	1q44	1q44	iC10
ILMN_2067709	TFB2M	ENSG00000162851	1q44d	chr1:244770801:244770850:-	1	244770801	244770850	FLJ22661; Hkp1; FLJ23182	YES	chr1:246704178:246704227:-	1	246704178	246704227	1:246540876:246540925:-	1	246540876	246540925	-	NA	chr1	chr1	246703862	246540560	246729626	246566324	1q44	1q44	iC10
ILMN_2067708	TFB2M	ENSG00000162851	1q44d	chr1:244770923:244770972:-	1	244770923	244770972	NA	NO	chr1:246704300:246704349:-	1	246704300	246704349	1:246540998:246541047:-	1	246540998	246541047	-	NA	chr1	chr1	246703862	246540560	246729626	246566324	1q44	1q44	iC10
ILMN_1809139	AHCTF1	ENSG00000153207	1q44d	chr1:245069445:245069494:-	1	245069445	245069494	ELYS; TMBS62; MSTP108; MST108; DKFZp434N093	YES	chr1:247002822:247002871:-	1	247002822	247002871	1:246839520:246839569:-	1	246839520	246839569	-	NA	chr1	chr1	247002400	246839098	247095269	246931967	1q44	1q44	iC10
ILMN_1665384	SH3BP5L	ENSG00000175137	1q44f	chr1:247071518:247071567:-	1	247071518	247071567	FLJ33845; KIAA1720	YES	chr1:249104895:249104944:-	1	249104895	249104944	1:248810696:248810745:-	1	248810696	248810745	-	NA	chr1	chr1	249104645	248810446	249120832	248826633	1q44	1q44	iC10
ILMN_1669094	ZNF672	ENSG00000171161	1q44f	chr1:247110170:247110219:+	1	247110170	247110219	FLJ22301	YES	chr1:249143547:249143596:+	1	249143547	249143596	1:248849348:248849397:+	1	248849348	248849397	+	NA	chr1	chr1	249132409	248838210	249143716	248849517	1q44	1q44	iC10
ILMN_2328280	ACTL6A	ENSG00000136518	3q26.33a	chr3:180781693:180781702:+,chr3:180783835:180783874:+	3	180781693	180781702	MGC5382; BAF53A; ACTL6	YES	chr3:179298999:179299008:+	3	179298999	179299008	3:179581211:179581220:+	3	179581211	179581220	+	NA	chr3	chr3	179280668	179562880	179306196	179588408	3q26	3q26	iC10
ILMN_1749297	ACTL6A	ENSG00000136518	3q26.33a	chr3:180787071:180787114:+,chr3:180788412:180788417:+	3	180787071	180787114	NA	NO	chr3:179304377:179304420:+	3	179304377	179304420	3:179586589:179586632:+	3	179586589	179586632	+	NA	chr3	chr3	179280668	179562880	179306196	179588408	3q26	3q26	iC10
ILMN_1803853	NOL7	ENSG00000137420	6p23b	chr6:13728626:13728675:+	6	13728626	13728675	RARG-1; dJ223E5.2; MGC71933; C6orf90	YES	chr6:13620647:13620696:+	6	13620647	13620696	6:13620415:13620464:+	6	13620415	13620464	+	NA	chr6	chr6	13615559	13615327	13632971	13632739	6p23	6p23	iC10
ILMN_1705907	NUP153	ENSG00000124789	6p22.3e	chr6:17724008:17724057:-	6	17724008	17724057	HNUP153; N153	YES	chr6:17616029:17616078:-	6	17616029	17616078	6:17615798:17615847:-	6	17615798	17615847	-	NA	chr6	chr6	17615266	17615035	17707065	17706834	6p22	6p22	iC10
